"NU_ANO","CO_CURSO","NU_ITEM_OFG","NU_ITEM_OFG_Z","NU_ITEM_OFG_X","NU_ITEM_OFG_N","NU_ITEM_OCE","NU_ITEM_OCE_Z","NU_ITEM_OCE_X","NU_ITEM_OCE_N","DS_VT_GAB_OFG_FIN","DS_VT_GAB_OCE_FIN","DS_VT_ESC_OFG","DS_VT_ACE_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OCE","TP_PRES","TP_PR_GER","TP_PR_OB_FG","TP_PR_DI_FG","TP_PR_OB_CE","TP_PR_DI_CE","TP_SFG_D1","TP_SFG_D2","TP_SCE_D1","TP_SCE_D2","TP_SCE_D3","NT_GER","NT_FG","NT_OBJ_FG","NT_DIS_FG","NT_FG_D1","NT_FG_D1_PT","NT_FG_D1_CT","NT_FG_D2","NT_FG_D2_PT","NT_FG_D2_CT","NT_CE","NT_OBJ_CE","NT_DIS_CE","NT_CE_D1","NT_CE_D2","NT_CE_D3","CO_RS_I1","CO_RS_I2","CO_RS_I3","CO_RS_I4","CO_RS_I5","CO_RS_I6","CO_RS_I7","CO_RS_I8","CO_RS_I9"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","DEACAEEC","00110101","AEEABACEBCEEBDACECBEDAEBCAB","110109900111010910101911191",555,555,555,555,555,555,555,555,555,555,333,"56.6","52.2",50,"55.5","55.5","77.5",50,"55.5","77.5",50,"58.1","63.6","26.7",60,20,0,"C","C","B","D","E","C","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACBDDC",11110011,"CEEBADCACCCEADAABDEADCECCCE","010019911101110901001910190",555,555,555,555,555,555,555,555,555,555,555,"57.6","64.4",75,"48.5","56.5","32.5","62.5","40.5","52.5","37.5","55.3","54.5",60,60,80,40,"C","B","C","C","E","B","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACDEDC","01111111","AEEABDCBCDEEEDABBDBBDEAAECB","110109901011010901111900091",555,555,555,555,555,555,555,555,333,555,555,"57.6","70.5","87.5",45,19,45,"12.5",71,55,75,"53.3","54.5","46.7",0,100,40,".","B","C","B","D","C","A","D","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDEDC",11111111,"EECABEEEACEECAACBBEEDCEBCAB","011109900111000900001911191",555,555,555,555,555,555,555,555,555,555,555,"59.9","85.2",100,63,"67.5","87.5","62.5","58.5","42.5","62.5","51.5",50,60,80,100,0,"D","C","B","A","B","C","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","DDAEBEDC","01100111","AEEAAECDBCEEADAEBDBCDECACAB","110119900111110901101900191",555,555,555,555,555,555,555,555,555,555,555,"61.2","55.6","62.5","45.3","65.5","77.5","62.5",25,75,"12.5","63.1","63.6",60,80,60,40,"B","C","C","E","D","D","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACBEDC","01110111","ADEAABCABBAEADAAECBEDCEBCEB","100119910001110910101911191",555,555,555,555,555,555,555,555,555,555,555,"62.3","65.8",75,52,80,100,75,24,20,25,"61.1","63.6","46.7",80,60,0,"D","A","B","D","D","C","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDECC",11111101,"EECAAEEEBCEEADABBDBBDEABEAC","011119900111110901111901090",555,555,555,555,555,555,555,555,555,555,555,"62.7","70.5","87.5",45,19,45,"12.5",71,55,75,"60.1","63.6",40,40,20,60,"C","C","C","D","E","C","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACDECC","01111101","CECAAEEAADBEBDABBDBBDAABEBB","011119910001010901111901091",555,555,555,555,555,555,555,555,555,555,555,"62.7","76.1",75,"77.8",90,100,"87.5","65.5","77.5","62.5","58.2","59.1","53.3",60,80,20,"C","C","A","E","D","C","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADAEDEDC","01101111","CEEADAEACCEEADABECCEDDBBEAB","010109911111110910001901091",555,555,555,555,555,555,555,555,555,555,555,"63.6","73.6",75,"71.5","77.5","87.5",75,"65.5","77.5","62.5","60.2","59.1","66.7",80,100,20,"B","C","C","D","E","C","A","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDEEC",11111101,"CBCAADEAACAEADBBECBDDDECEDB","001119910101110910101910091",555,555,555,555,555,555,555,555,555,555,555,"64.3","82.6","87.5","75.3","87.5","87.5","87.5",63,65,"62.5","58.2","59.1","53.3",60,60,40,"D","C","B","B","D","C","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACDAEC","01111001","DECAADEAACEEADAAECBCDECBDBA","011119910111110910101901090",555,555,555,555,555,555,555,555,555,555,555,"65.3","62.7","62.5",63,63,65,"62.5",63,65,"62.5","66.1","63.6",80,80,80,80,"C","C","C","A","B","C","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","DDACDECC","01111101","AECAADCADDABAEDABCBBDEEBCEB","111119910000101900111911191",555,555,555,555,555,555,555,555,555,555,555,"65.3","69.3",75,"60.8","43.5","67.5","37.5",78,90,75,64,"68.2",40,20,100,0,"B","C","C","D","E","C","A","D","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDAEBECC",11100101,"CECABBEABCEEADBBEDBADCECEAA","011109910111110911101910090",555,555,555,555,555,555,555,555,555,555,555,"65.9","71.3","62.5","84.5","73.5","67.5",75,"95.5","77.5",100,"64.1","63.6","66.7",80,100,20,"C","D","C","B","B","C","B","D","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADAEEDDC","01100011","AECAABCACABEADDAECBBDCABACB","111119911001111910111901091",555,555,555,555,555,555,555,555,555,555,555,"67.1","44.3",50,"35.8","10.5","52.5",0,61,55,"62.5","74.7","77.3",60,80,40,60,"D","C","B","B","D","D","B","D","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDECC",11111101,"CEDCADCECAAEADADECBBDBEBCAB","010019901001110910111911191",555,555,555,555,555,555,555,555,555,555,555,"67.4","74.3","87.5","54.5","17.5","87.5",0,"91.5","57.5",100,"65.1","63.6","73.3",60,80,80,"D","B","B","E","D","C","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACDDDC","01111011","ABCABCEAACEEDDBAECBBDBECCEB","101109910111010910111910191",555,555,555,555,555,555,555,555,555,555,555,68,"73.9",75,"72.3","73.5","67.5",75,71,55,75,66,"68.2","53.3",40,60,60,"C","B","B","D","D","C","B","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACDEDC","01111111","AEEAADEEDCDEADBDECBBCCABCEB","110119900101110910110901191",555,555,555,555,555,555,555,555,555,555,555,"69.6",83,"87.5","76.3","93.5","67.5",100,59,45,"62.5","65.1","63.6","73.3",60,100,60,"B","C","C","B","D","C","A","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","ADACBEDC","01110111","CDCAAEEAACEEADDDBCBBDEEAEAB","001119910111111900111910091",555,555,555,555,555,555,555,555,555,555,555,"69.9","72.7",75,"69.3","75.5","77.5",75,63,65,"62.5",69,"68.2","73.3",80,100,40,"D","B","C","E","C","C","A","C","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","CBCCDEDC","00011111","ABCAABEABDAEADEDEDBBDDEBEEB","101119910001110911111911091",555,555,555,555,555,555,555,555,555,555,555,"70.2","65.4","62.5","69.8","63.5","67.5","62.5",76,80,75,"71.8","72.7","66.7",40,60,100,"C","C","B","B","D","C","A","C","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDEDC",11111111,"AECAAEEACDEDDDACECBBDDCBCAA","111119911010010910111901190",555,555,555,555,555,555,555,555,555,555,555,"70.8","88.2",100,"70.5","85.5","77.5","87.5","55.5","77.5",50,65,"68.2","46.7",80,40,20,"C","C","B","E","D","A","A","A","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDEDC",11111111,"AECAABEABCBEADABEDBBDEEBEAB","111119910101110911111911091",555,555,555,333,555,555,333,333,333,555,555,"70.9",60,100,0,0,0,0,0,0,0,"74.5","81.8","33.3",0,60,40,"B","C","B","E","D","C","A","D","A"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","BDACDEDC",11111111,"AECAAEEACCAEDDACEDBDDAEAEDB","111119911101010911101910091",555,555,555,555,555,555,555,555,555,555,555,"73.8","88.8",100,72,"57.5","87.5",50,"86.5","32.5",100,"68.8","72.7","46.7",60,60,20,"C","C","D","E","D","B","B","B","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","EDACBEDC","01110111","AECAABEACCEEADADDCBBDEDBEAB","111119911111110900111901091",555,555,555,555,555,555,555,555,555,555,555,"74.2","66.7",75,"54.3",63,65,"62.5","45.5","77.5","37.5","76.7","77.3","73.3",60,60,100,"C","B","B","E","D","C","B","D","B"
2022,36356,8,0,0,0,27,0,0,0,"BDACDEDC","AECAABCACCEEADDBEDBBDAEBCEB","DDACDEDC","01111111","AEEAADEACCEEADDBEDBBDEEACEB","110119911111111911111910191",555,555,555,555,555,555,555,555,555,555,555,"86.3","86.3","87.5","84.5","73.5","67.5",75,"95.5","77.5",100,"86.3","90.9",60,60,80,40,"B","C","B","D","D","B","B","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACDEDC","01111111","BACDDBBEABCCCEDECDBEBEDCACB","009090100000001009000000000",555,555,555,555,555,555,555,555,555,555,555,26,"71.2","87.5","46.8",53,65,50,"40.5","52.5","37.5","10.9","8.3","25.8",25,"52.5",0,"B","C","C","D","D","C","A","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADAEDEBD","01101100","EBACBDBECADABDBEBCBEADBDBEA","109190100010000009000010000",555,555,555,555,555,333,555,555,333,333,333,"28.5","60.9",50,"77.3","83.5","67.5","87.5",71,55,75,"17.7","20.8",0,0,0,0,"C","D","A","D","E","A","A","A","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CCCCCCCC","00010001","DCEDBCBADDAEEABCDECCCCCCCCC","019091111101110109000000000",555,555,555,555,555,333,555,555,333,333,333,"37.3","43.1",25,"70.3",43,65,"37.5","97.5","87.5",100,"35.4","41.7",0,0,0,0,"A","C","C","C","C","C","C","C","C"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BEADBEDC",10100111,"BEADBCAABDCEDEEBECABABEBCAB","009091010101000019100100010",555,555,555,555,555,555,555,555,555,555,555,40,"68.7","62.5",78,78,90,75,78,90,75,"30.4","33.3","14.2","17.5",15,10,"C","C","B","A","B","C","A","D","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACDEDC","01111111","CCBDAAAABDABBADABDAAEDABCDA","019090010100011009110000000",555,555,555,555,555,555,555,555,555,555,555,"41.5","79.7","87.5",68,"65.5","77.5","62.5","70.5","52.5",75,"28.8","29.2","26.7",20,25,35,"B","C","D","B","C","C","B","D","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACDBDB","01111010","CABEAEDBBDDECAADBEAAEEABEAA","009090000111010009110000110",555,555,555,555,555,555,555,555,555,555,555,"41.9","72.6","62.5","87.8","97.5","87.5",100,78,90,75,"31.7","33.3","22.5",15,40,"12.5","C","B","B","C","D","A","A","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAEDC","01110111","DCDBABCDEDCEDCBDDBBBCDBAEAB","019090000101000009000011110",555,555,555,555,555,555,555,555,555,555,555,"42.3","79.2",75,"85.5",73,65,75,98,90,100,30,"29.2","34.2","27.5",40,35,"E",".",".",".",".",".",".",".","."
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAECA","01110100","DCBAAACADDABEBBCCCEBEBBBEAC","019090011100100109000110110",555,555,555,555,555,555,555,555,555,555,555,"42.9","56.7",50,"66.8","65.5","77.5","62.5",68,90,"62.5","38.3","41.7","19.2",0,"47.5",10,"C","A","B","D","B","D","A","D","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAEDEDC",11101111,"BCAECAECBDBEEBDBDAEEBABDEAD","019090000101101009000010110",555,555,555,555,555,555,555,555,555,555,555,"43.2","82.3","87.5","74.5","75.5","77.5",75,"73.5","67.5",75,"30.2","33.3","12.5",15,10,"12.5","B","A","A","C","D","B","A","E","C"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACBEDC",11110111,"ECEDBABA.DEEEEBBCACCEABADAD","119090110101100009000011010",555,555,555,555,555,555,555,555,555,333,333,"44.2","69.1","87.5","41.5",50,100,"37.5",33,65,25,"35.9","41.7","3.3",10,0,0,"C","C","C","C","C","C","C","C","C"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","AEACAEDC","00110111","ACBCACBADDAEDADDDBDCEABCCAC","019191111101011009000010010",555,555,555,555,555,555,555,555,555,555,555,"48.5","59.2","62.5","54.3",43,65,"37.5","65.5","77.5","62.5","44.9",50,"15.8",0,"47.5",0,"C","C","B","D","D","A","A","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEDA",11111110,"CCBDAEACDDDEDEBCDAAAEBADCAC","019090001111000109110100010",555,555,555,555,555,555,555,555,555,555,555,"49.7","82.2","87.5","74.3",73,65,75,"75.5","77.5",75,"38.9","41.7","23.3",35,35,0,"C","B","C","E","D","B","A","C","D"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEDC","01111111","CCAEDDACBEDEDABCCECADDBACAE","019090000011010109011011011",555,555,555,555,555,555,555,555,555,555,555,"50.5","70.7","87.5","45.5","17.5","87.5",0,"73.5","67.5",75,"43.8","45.8","32.5","27.5",35,35,"D","A","A","D","B","C","B","D","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDBDC","01111011","CCCDBDBDDDDEDCBACCAADDDCEAC","019090101111000009111000110",555,555,555,555,555,555,555,555,555,555,555,"50.6","69.4",75,61,51,55,50,71,55,75,"44.3","45.8","35.8",25,"57.5",25,"E","D","A","A","D","B","A","D","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CDACBEDC","01110111","ECAEACEADDCECDDCDCCADBDAEAD","119091011101001109011101110",555,555,555,555,555,333,333,555,333,333,333,"52.3","49.8",75,12,0,0,0,24,20,25,"53.1","62.5",0,0,0,0,"C","C","A","D","E","D","E","D","."
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEDC",11111111,"DCAEACCCBDDECCDDEBBCEBCAEAD","019091000111001019000101110",555,555,555,555,555,555,555,555,555,555,555,53,"91.1",100,"77.8",60,100,50,"95.5","77.5",100,"40.3","45.8","9.2",0,15,"12.5","B","C","B","B","C","C","A","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CDAEDECC","01101101","CCACACBADDACCABCCDAABBECEED","019191111100010109110100100",555,555,555,555,555,555,555,555,555,555,555,"53.5","61.7","62.5","60.5","65.5","77.5","62.5","55.5","77.5",50,"50.8","54.2","31.7","37.5","57.5",0,"D","C","B","C","D","C","A","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEDC","01111111","CCADAABDDDCDEABCCCCAEBEAEAE","019090101100110109010101111",555,555,555,555,555,555,555,336,555,555,555,"54.1","65.6","87.5","32.8","65.5","77.5","62.5",0,0,0,"50.2","54.2","27.5",55,15,"12.5","E","A","D","A","D","C","D","D","C"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDAEEEAC","01100101","DCDCDCBADDDBCCBBADCADBCABAC","019191111110000009011101010",555,555,555,555,555,555,555,555,555,555,555,"54.2","59.7",50,"74.3","87.5","87.5","87.5",61,55,"62.5","52.4","54.2","42.5",45,"37.5",45,"D","A","B","B","D","C","B","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAEBEDC",11100111,"CCAEACAADDDEEEBCCBDEEABCEAC","019091011111100109000010110",555,555,555,555,555,555,555,555,555,555,555,"54.2","70.2",75,63,53,65,50,73,65,75,"48.9",50,"42.5",45,"82.5",0,"B","B","C","D","E","B","B","B","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACAECC","01110101","DCAECABCDDDEDCBCDEADEBBCEAE","019090101111000109100110111",555,555,555,555,555,555,555,555,555,555,555,"54.7","69.1","62.5",79,80,100,75,78,90,75,"49.9","54.2","25.8",35,"7.5",35,"D","B","B","B","D","C","B","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACEDCC",11110001,"ECBDAAADDDDBEDBCEDCBEABAEAE","119090001110100119000011111",555,555,555,555,555,555,555,555,555,555,555,55,"69.3","62.5","79.5","77.5","87.5",75,"81.5","57.5","87.5","50.2","54.2","27.5","7.5",50,25,"C","B","B","E","D","C","A","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAEDC","01110111","CCECABBADDDCECBBAACCDBCAAAE","019190111110100009001101011",555,555,555,555,555,555,555,555,555,555,555,55,"70.7",75,"64.3","65.5","77.5","62.5",63,65,"62.5","49.7","54.2","24.2","37.5","22.5","12.5","C","C","B","D","D","A","E","A","E"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEDC","01111111","DCCEACCADDAEEABCCADDDDDACCD","019091011101110109001001000",555,555,555,555,555,555,555,555,555,555,555,"55.5","87.8","87.5","88.3","95.5","77.5",100,81,55,"87.5","44.7","45.8","38.3",35,"57.5","22.5","C","B","B","D","E","B","A","B","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADAEDEDC","01101111","CCBCACBABDAEDDBCCCCABBCAECC","019191110101000109010101100",555,555,555,555,555,555,555,555,555,555,555,"55.7","77.6",75,"81.5",100,100,100,63,65,"62.5","48.4",50,"39.2",35,40,"42.5","B","C","B","B","E","C","A","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEDC","01111111","CCEDBDBCDDEEECBCCACAEABACAE","019090101101100109010011011",555,555,555,555,555,555,555,555,555,555,555,"56.9","89.6","87.5","92.8",90,100,"87.5","95.5","77.5",100,46,50,"23.3","27.5","7.5",35,,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","EDACEEDE","01110110","CCAEACBCDDDEDABCEDAAEBCACAD","019091101111010119110101010",555,555,555,555,555,555,555,555,555,555,555,57,"56.8","62.5","48.3","65.5","77.5","62.5",31,55,25,57,"62.5","25.8",55,10,"12.5","D","C","C","B","D","C","A","D","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEDA",11111110,"ACBCDCCCDDDECCBCCCCAEBEACAE","019191001111000109010101011",555,555,555,555,555,555,555,555,555,555,555,59,"86.5","87.5",85,100,100,100,70,100,"62.5","49.8","54.2",25,35,"17.5","22.5","C","B","C","D","D","D","B","C","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACBEDC","01110111","CCEAAABDBDDEEABCCEAADBEACAE","019090100111110109111101011",555,555,555,555,555,555,555,555,555,555,555,"59.4","71.6",75,"66.5","57.5","87.5",50,"75.5","77.5",75,"55.3","62.5","14.2",0,"32.5",10,"C","C","B","E","D","C","A","C","A"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACEEDC","01110111","CCBCABBADDAEEABCDCEBBBBBEDE","019190111101110109000110101",555,555,555,555,555,555,555,555,555,555,555,"59.5","75.3",75,"75.8","73.5","67.5",75,78,90,75,"54.2","58.3","30.8","37.5","42.5","12.5",,,,,,,,,
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAEDEDC",11101111,"CCBCACBDBCDBEEBCEDCADBBDEAC","019191100010100119011110110",555,555,555,555,555,555,555,555,555,555,555,"59.6","75.4","87.5","57.3","45.5","77.5","37.5",69,45,75,"54.3","58.3","31.7","47.5",25,"22.5","C","A","D","D","D","D","D","D","B"
2022,1178675,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEEC","01111101","CCBEACBDDDAEEBACCAAAEBEAEAE","019091101101100109110101111",555,555,555,555,555,555,555,555,555,555,555,"59.7","67.9",75,"57.3",41,55,"37.5","73.5","67.5",75,57,"62.5","25.8",45,10,"22.5",,,,,,,,,
